Protein.Group	Protein.Names	Genes	First.Protein.Description	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_001_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_002_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_003_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_004_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_005_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_006_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_007_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_008_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_009_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_010_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_011_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_012_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_013_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_014_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_015_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_016_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_017_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_018_02_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_019_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_020_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_021_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_022_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_023_01_4pto.raw	Y:\data\orbitrap_astral1\Raw\2502\ELMO\2024MK017_ELMO_024_001_4pto.raw
O60512	B4GT3_HUMAN	B4GALT3	Beta-1,4-galactosyltransferase 3	1.51417e+06	1.96173e+06	1.40641e+06	1.64212e+06	1.89086e+06	1.68563e+06	1.80283e+06	1.92885e+06	1.35025e+06	1.27853e+06	1.14578e+06	1.74536e+06	1.23319e+06	1.27988e+06	1.19726e+06	1.37515e+06	1.34182e+06	1.14298e+06	1.6025e+06	1.6651e+06	1.42274e+06	1.67597e+06	1.18125e+06	1.30254e+06
O60513	B4GT4_HUMAN	B4GALT4	Beta-1,4-galactosyltransferase 4	3.65769e+06	3.31506e+06	4.8623e+06	3.01435e+06	3.356e+06	2.85357e+06	3.51172e+06	3.28987e+06	3.66405e+06	3.61145e+06	3.3847e+06	3.32225e+06	2.54708e+06	2.07186e+06	2.33594e+06	2.18935e+06	2.74715e+06	2.12765e+06	2.52193e+06	2.43238e+06	2.4084e+06	1.91602e+06	2.24084e+06	2.54561e+06
O60518	RNBP6_HUMAN	RANBP6	Ran-binding protein 6	1.95772e+06	2.46629e+06	1.91963e+06	2.15458e+06	1.91222e+06	1.9816e+06	2.02109e+06	2.01455e+06	1.96158e+06	2.01186e+06	1.94317e+06	1.95261e+06	2.11885e+06	1.70703e+06	1.69871e+06	2.0275e+06	1.70826e+06	1.87943e+06	1.95934e+06	2.06398e+06	1.89787e+06	1.77255e+06	1.76505e+06	1.77989e+06
O60524	NEMF_HUMAN	NEMF	Ribosome quality control complex subunit NEMF	9.26594e+06	1.07433e+07	9.09967e+06	1.05653e+07	9.76392e+06	1.01539e+07	9.97376e+06	1.03446e+07	1.10159e+07	1.03149e+07	1.07806e+07	1.02376e+07	1.08064e+07	9.31275e+06	9.78627e+06	1.02047e+07	1.06285e+07	1.04313e+07	1.0417e+07	1.05105e+07	1.06509e+07	8.70987e+06	9.95207e+06	1.03592e+07
O60547	GMDS_HUMAN	GMDS	GDP-mannose 4,6 dehydratase	1.15777e+07	1.34509e+07	1.43651e+07	1.26853e+07	1.18322e+07	1.24973e+07	1.27715e+07	1.28691e+07	1.3343e+07	1.26701e+07	1.3581e+07	1.13205e+07	1.1924e+07	1.03229e+07	1.24769e+07	1.09321e+07	1.12913e+07	1.1985e+07	1.17575e+07	1.22598e+07	1.16385e+07	9.21296e+06	1.07914e+07	1.13804e+07
O60551	NMT2_HUMAN	NMT2	Glycylpeptide N-tetradecanoyltransferase 2	2.8249e+06	3.27375e+06	2.55333e+06	2.85554e+06	2.76356e+06	2.34737e+06	2.95856e+06	2.7076e+06	2.85279e+06	3.12877e+06	2.97836e+06	2.88504e+06	1.71088e+06	1.34014e+06	1.26218e+06	1.21996e+06	1.50151e+06	1.43066e+06	1.53055e+06	1.39042e+06	1.46332e+06	1.26614e+06	1.54705e+06	1.10116e+06
O60563	CCNT1_HUMAN	CCNT1	Cyclin-T1	4.35969e+06	3.75108e+06	4.58433e+06	4.27388e+06	3.78154e+06	4.04985e+06	4.35271e+06	4.25032e+06	4.44805e+06	4.5376e+06	4.5652e+06	4.44201e+06	5.91794e+06	4.549e+06	4.70551e+06	5.69516e+06	4.48137e+06	4.74475e+06	4.90494e+06	4.6976e+06	4.46624e+06	3.9801e+06	4.82351e+06	5.86191e+06
O60566	BUB1B_HUMAN	BUB1B	Mitotic checkpoint serine/threonine-protein kinase BUB1 beta	5.83901e+06	5.77278e+06	5.89618e+06	5.23881e+06	5.66338e+06	5.79215e+06	6.15681e+06	5.42859e+06	6.28367e+06	6.00663e+06	6.32328e+06	5.29558e+06	6.6471e+06	5.76552e+06	6.55521e+06	5.51772e+06	6.10753e+06	6.57825e+06	6.71958e+06	5.44033e+06	6.18159e+06	5.8335e+06	6.64659e+06	5.42636e+06
O60568	PLOD3_HUMAN	PLOD3	Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3	1.71872e+07	1.75716e+07	1.743e+07	1.78628e+07	1.72484e+07	1.69208e+07	1.78016e+07	1.8368e+07	1.71076e+07	1.67309e+07	1.7949e+07	1.80762e+07	1.67548e+07	1.38686e+07	1.38119e+07	1.52907e+07	1.44046e+07	1.4445e+07	1.46165e+07	1.52617e+07	1.44307e+07	1.34836e+07	1.44197e+07	1.52234e+07
O60573	IF4E2_HUMAN	EIF4E2	Eukaryotic translation initiation factor 4E type 2	7.85705e+06	7.25648e+06	6.55936e+06	7.3024e+06	6.76438e+06	6.6459e+06	6.22889e+06	6.33706e+06	6.61237e+06	6.94046e+06	8.26671e+06	6.68326e+06	9.79406e+06	7.67973e+06	7.38008e+06	8.72189e+06	8.13381e+06	7.81212e+06	7.7505e+06	7.41912e+06	8.07591e+06	7.8569e+06	7.45167e+06	8.12845e+06
O60583	CCNT2_HUMAN	CCNT2	Cyclin-T2	462133	442502	405141	442604	533402	527913	561553	523225	477165	600211	360288	484594	634025	631749	568624	501227	571437	586646	552581	538951	490037	469620	569292	606121
O60603	TLR2_HUMAN	TLR2	Toll-like receptor 2	2.4679e+06	2.74412e+06	3.01096e+06	4.43935e+06	2.48286e+06	2.88437e+06	2.65581e+06	4.62133e+06	2.98774e+06	2.76225e+06	2.72745e+06	4.06067e+06	2.11115e+06	2.17966e+06	1.93598e+06	4.44868e+06	1.98213e+06	2.30014e+06	1.91341e+06	4.64689e+06	1.7721e+06	1.88909e+06	1.55448e+06	4.36456e+06
O60610	DIAP1_HUMAN	DIAPH1	Protein diaphanous homolog 1	4.91759e+07	4.65339e+07	4.11148e+07	4.51078e+07	4.70818e+07	4.52132e+07	4.49506e+07	4.69168e+07	4.44495e+07	4.5149e+07	4.87491e+07	5.05908e+07	5.11281e+07	4.53003e+07	4.4509e+07	4.76528e+07	4.51526e+07	4.24052e+07	4.80407e+07	4.54863e+07	4.63871e+07	5.37139e+07	4.59178e+07	4.94045e+07
O60613	SEP15_HUMAN	SELENOF	Selenoprotein F	5.23322e+06	3.75833e+06	3.97873e+06	5.31658e+06	4.29968e+06	5.79817e+06	4.73159e+06	3.93376e+06	6.0119e+06	5.11271e+06	4.55383e+06	4.28316e+06	2.34571e+06	3.18707e+06	2.95425e+06	2.38825e+06	2.85835e+06	2.64495e+06	2.34435e+06	1.88185e+06	2.71325e+06	2.77511e+06	2.50128e+06	2.37115e+06
O60635	TSN1_HUMAN	TSPAN1	Tetraspanin-1	8.26768e+06	6.3494e+06	1.05596e+07	1.15875e+07	9.61764e+06	8.87061e+06	9.43958e+06	9.33179e+06	1.13393e+07	8.25873e+06	1.07445e+07	1.07042e+07	2.08864e+07	1.70472e+07	1.67851e+07	1.70976e+07	1.9552e+07	2.57153e+07	1.87062e+07	1.59479e+07	2.0604e+07	2.10835e+07	1.96201e+07	1.83363e+07
O60637	TSN3_HUMAN	TSPAN3	Tetraspanin-3	9.10246e+06	1.05795e+07	8.68682e+06	1.00399e+07	7.17131e+06	1.05241e+07	7.7647e+06	1.06027e+07	7.11869e+06	1.17926e+07	9.82106e+06	1.3874e+07	1.77414e+07	2.98242e+07	2.07183e+07	2.34495e+07	1.99863e+07	2.96255e+07	2.35611e+07	2.73189e+07	2.16352e+07	2.80524e+07	1.98131e+07	2.316e+07
O60645	EXOC3_HUMAN	EXOC3	Exocyst complex component 3	9.94583e+06	1.08837e+07	1.02073e+07	1.09671e+07	9.67187e+06	1.03314e+07	1.05994e+07	1.11521e+07	1.05603e+07	1.18394e+07	1.0644e+07	1.13411e+07	1.16068e+07	1.02662e+07	9.59438e+06	1.11204e+07	1.0434e+07	1.1322e+07	1.08503e+07	1.09688e+07	1.0522e+07	9.90883e+06	1.01955e+07	1.1088e+07
O60658	PDE8A_HUMAN	PDE8A	High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A	4.40131e+06	4.32948e+06	4.40784e+06	5.56172e+06	4.51048e+06	3.93334e+06	4.60965e+06	5.05224e+06	5.39272e+06	4.76075e+06	4.99003e+06	4.90465e+06	5.42631e+06	4.25883e+06	4.24179e+06	5.35539e+06	4.80927e+06	4.5214e+06	4.63386e+06	5.7775e+06	4.7795e+06	3.83957e+06	4.41576e+06	5.8608e+06
O60664	PLIN3_HUMAN	PLIN3	Perilipin-3	9.4864e+07	7.95223e+07	7.99916e+07	9.92531e+07	9.25807e+07	9.20406e+07	8.42226e+07	8.12106e+07	5.6762e+07	8.1037e+07	8.6667e+07	7.79943e+07	5.82103e+07	1.01026e+08	8.47459e+07	8.63524e+07	8.2651e+07	7.228e+07	7.66792e+07	7.35865e+07	7.26188e+07	1.18542e+08	8.98391e+07	8.00979e+07
O60669	MOT2_HUMAN	SLC16A7	Monocarboxylate transporter 2	3.23269e+06	3.41562e+06	2.66094e+06	2.88758e+06	2.28172e+06	3.60672e+06	3.66017e+06	4.00393e+06	3.66899e+06	3.9415e+06	3.59048e+06	3.52798e+06	5.14502e+06	3.61711e+06	4.75588e+06	4.98093e+06	4.33172e+06	5.03042e+06	4.11624e+06	4.7895e+06	5.78605e+06	4.32862e+06	4.3753e+06	5.14784e+06
O60671	RAD1_HUMAN	RAD1	Cell cycle checkpoint protein RAD1	2.42153e+06	2.62578e+06	2.57552e+06	2.4608e+06	2.52858e+06	2.58006e+06	2.59193e+06	2.24826e+06	2.24309e+06	2.5643e+06	2.58336e+06	2.68293e+06	2.7762e+06	2.64578e+06	2.78642e+06	2.77693e+06	2.94066e+06	2.9308e+06	3.13543e+06	3.36814e+06	2.86969e+06	2.72693e+06	2.82357e+06	2.91563e+06
O60673	REV3L_HUMAN	REV3L	DNA polymerase zeta catalytic subunit	3.34554e+06	2.58553e+06	4.36933e+06	2.79033e+06	1.1682e+06	2.31679e+06	2.0259e+06	4.62402e+06	3.67094e+06	2.34437e+06	2.25658e+06	2.91436e+06	5.47829e+06	1.94232e+06	2.24407e+06	2.06932e+06	4.14835e+06	1.61889e+06	1.38726e+06	2.44034e+06	2.93438e+06		3.54803e+06	3.02739e+06
O60675	MAFK_HUMAN	MAFK	Transcription factor MafK	691866	643987	638037	768120	647764	471769	586093	646818	434095	612938	652907	627064	359958	802586	427351	288327	599397	357628	435133	450722	480685	614531	357614	487285
O60678	ANM3_HUMAN	PRMT3	Protein arginine N-methyltransferase 3	2.30794e+07	2.39905e+07	2.52697e+07	2.11821e+07	2.27727e+07	2.32946e+07	2.18053e+07	2.26493e+07	2.44016e+07	2.35444e+07	2.33321e+07	2.186e+07	2.64313e+07	2.39368e+07	2.38664e+07	2.29442e+07	2.32528e+07	2.50804e+07	2.54435e+07	2.47002e+07	2.461e+07	2.12072e+07	2.44413e+07	2.32946e+07
O60683	PEX10_HUMAN	PEX10	Peroxisome biogenesis factor 10			46728.7	41681.3		44849.8	56721.2		29918.8	25637.7		40855.7	74637			33420.8	55679.2	40057.5		34069.3	66190.4			36048.8
O60684	IMA7_HUMAN	KPNA6	Importin subunit alpha-7	5.98734e+07	5.6746e+07	5.26424e+07	5.57847e+07	5.56143e+07	5.74554e+07	5.71098e+07	5.76497e+07	5.14e+07	5.49578e+07	5.33836e+07	5.47377e+07	6.45905e+07	5.17657e+07	5.1843e+07	5.75701e+07	5.47591e+07	5.6026e+07	5.49337e+07	5.36632e+07	5.07566e+07	6.28861e+07	5.67229e+07	5.72237e+07
O60701	UGDH_HUMAN	UGDH	UDP-glucose 6-dehydrogenase	1.99462e+07	1.87323e+07	1.9643e+07	1.97573e+07	1.9326e+07	1.76343e+07	2.04556e+07	1.84145e+07	1.75857e+07	1.88263e+07	2.01507e+07	1.83521e+07	2.52048e+07	2.18138e+07	2.31569e+07	2.20668e+07	2.43738e+07	2.2056e+07	2.58426e+07	2.1204e+07	2.22417e+07	2.27829e+07	2.50303e+07	2.1253e+07
O60704	TPST2_HUMAN	TPST2	Protein-tyrosine sulfotransferase 2	279027	319408	387816	410689	377912	266155	512149	403845	310142	381055	396458	353291	164297	280871	197892	222204	237356	352562	314249	266433	141198	227763	333021	237259
O60711	LPXN_HUMAN	LPXN	Leupaxin	1.15938e+06	1.27416e+06	1.42029e+06	1.13989e+06	1.42727e+06	868935	448532	1.29197e+06	922801	794824	768402	1.3786e+06	888562	1.78784e+06	793761	1.5297e+06	755057	754428	1.02846e+06		916105	924967		1.83283e+06
O60716	CTND1_HUMAN	CTNND1	Catenin delta-1	1.3104e+08	1.2152e+08	1.16345e+08	1.12665e+08	1.28562e+08	1.22119e+08	1.26312e+08	1.17579e+08	1.17786e+08	1.23177e+08	1.26648e+08	1.22156e+08	1.19508e+08	1.15276e+08	1.14421e+08	1.19368e+08	1.20124e+08	1.16577e+08	1.24291e+08	1.18426e+08	1.22839e+08	1.33217e+08	1.23773e+08	1.25265e+08
O60725	ICMT_HUMAN	ICMT	Protein-S-isoprenylcysteine O-methyltransferase	1.41601e+06	1.87021e+06	1.59828e+06	1.56253e+06	1.69646e+06	1.22306e+06	1.85632e+06	1.61285e+06	2.24386e+06	1.2504e+06	1.36466e+06	1.09217e+06	1.41832e+06	1.33695e+06	1.52108e+06	1.82088e+06	1.82974e+06	1.82718e+06	1.65933e+06	2.17629e+06	1.65797e+06	1.14627e+06	1.17926e+06	1.99618e+06
